klimekop6;514|462;10:05:44:320 13/06/2021;BURZAK;[unit]spy[/unit]5[unit]heavy[/unit]20[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1665283419] [BURZAK] [/url]
klimekop6;514|462;10:06:27:819 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=419803090] [BURZAK] [/url]
klimekop6;514|462;10:32:16:847 13/06/2021;BURZAK;[unit]heavy[/unit]50[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=306013520] [BURZAK] [/url]
klimekop6;514|462;10:38:48:359 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=32381262] [BURZAK] [/url]
klimekop6;514|462;10:54:44:133 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=717245433] [BURZAK] [/url]
klimekop6;514|462;11:49:15:199 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=176001393] [BURZAK] [/url]
klimekop6;522|472;10:28:33:000 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=137374719] [BURZAK] [/url]
klimekop6;522|472;11:32:06:861 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Tartak);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1362054929] [BURZAK] [/url]
klimekop6;518|468;09:33:20:352 13/06/2021;BURZAK;[unit]light[/unit]50[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=419435109] [BURZAK] [/url]
klimekop6;518|468;09:55:05:635 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Koszary);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=333795884] [BURZAK] [/url]
klimekop6;515|466;09:55:04:373 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Huta øelaza);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=2080452090] [BURZAK] [/url]
klimekop6;515|466;11:09:57:657 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=289960936] [BURZAK] [/url]
klimekop6;515|469;10:23:03:508 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1778634733] [BURZAK] [/url]
klimekop6;515|469;11:23:25:890 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]spy[/unit]10[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1649876917] [BURZAK] [/url]
klimekop6;515|469;11:48:24:671 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1830973845] [BURZAK] [/url]
klimekop6;514|469;10:33:32:367 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=222984291] [BURZAK] [/url]
klimekop6;514|469;10:49:17:035 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1462338399] [BURZAK] [/url]
klimekop6;514|469;10:59:02:604 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=944453121] [BURZAK] [/url]
klimekop6;514|469;11:06:57:408 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=2089670500] [BURZAK] [/url]
klimekop6;514|469;11:49:19:825 13/06/2021;BURZAK;[unit]spy[/unit]5[unit]heavy[/unit]20[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=896652938] [BURZAK] [/url]
klimekop6;512|465;09:38:17:730 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=8789677] [BURZAK] [/url]
klimekop6;512|465;09:45:39:988 13/06/2021;BURZAK;[unit]heavy[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=690459129] [BURZAK] [/url]
klimekop6;512|465;09:54:34:660 13/06/2021;BURZAK;[unit]light[/unit]50[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=97656442] [BURZAK] [/url]
klimekop6;512|465;09:54:57:625 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=609426562] [BURZAK] [/url]
klimekop6;512|465;10:00:47:902 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=260987342] [BURZAK] [/url]
klimekop6;512|465;10:03:10:544 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=126737413] [BURZAK] [/url]
klimekop6;512|465;10:23:29:185 13/06/2021;BURZAK;[unit]spy[/unit]5[unit]heavy[/unit]20[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1533229324] [BURZAK] [/url]
klimekop6;512|465;11:02:45:794 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1634908575] [BURZAK] [/url]
klimekop6;512|465;11:09:44:884 13/06/2021;BURZAK;[unit]spy[/unit]5[unit]heavy[/unit]25[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=283933462] [BURZAK] [/url]
klimekop6;512|465;11:54:12:444 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Tartak);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1862040447] [BURZAK] [/url]
klimekop6;512|465;11:58:28:744 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1570672957] [BURZAK] [/url]
klimekop6;522|471;09:28:02:945 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=900920736] [BURZAK] [/url]
klimekop6;522|471;10:53:49:798 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Huta øelaza);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=235503271] [BURZAK] [/url]
klimekop6;520|473;10:35:50:098 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=2023267076] [BURZAK] [/url]
klimekop6;512|466;09:34:09:195 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1463155167] [BURZAK] [/url]
klimekop6;512|466;10:15:00:839 13/06/2021;BURZAK;[unit]spy[/unit]5[unit]heavy[/unit]25[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1187523652] [BURZAK] [/url]
klimekop6;512|466;10:50:18:714 13/06/2021;BURZAK;[unit]light[/unit]50[unit]catapult[/unit]25 (Tartak);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1585845574] [BURZAK] [/url]
klimekop6;512|466;10:51:09:659 13/06/2021;BURZAK;[unit]spy[/unit]5[unit]heavy[/unit]5[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=897310705] [BURZAK] [/url]
klimekop6;512|466;11:15:19:225 13/06/2021;BURZAK;[unit]light[/unit]25[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=153026754] [BURZAK] [/url]
klimekop6;512|466;11:50:55:461 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=723519866] [BURZAK] [/url]
klimekop6;516|471;09:44:54:590 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1677960644] [BURZAK] [/url]
klimekop6;516|471;09:54:42:847 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1495412978] [BURZAK] [/url]
klimekop6;516|471;10:06:00:042 13/06/2021;BURZAK;[unit]spy[/unit]5[unit]heavy[/unit]20[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=640609850] [BURZAK] [/url]
klimekop6;516|471;10:49:51:195 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=2139821044] [BURZAK] [/url]
klimekop6;516|471;11:00:52:150 13/06/2021;BURZAK;[unit]heavy[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1870385690] [BURZAK] [/url]
klimekop6;516|471;11:27:26:771 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=822422594] [BURZAK] [/url]
klimekop6;516|471;11:49:31:252 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=676860355] [BURZAK] [/url]
klimekop6;523|474;10:05:34:297 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Koszary);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=112975305] [BURZAK] [/url]
klimekop6;523|474;10:29:22:241 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Stajnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=454539603] [BURZAK] [/url]
klimekop6;523|474;10:34:38:878 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1331744376] [BURZAK] [/url]
klimekop6;523|474;11:05:29:322 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1250688442] [BURZAK] [/url]
klimekop6;523|474;11:33:20:896 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=260413714] [BURZAK] [/url]
klimekop6;523|473;09:54:22:268 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Koszary);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=304657815] [BURZAK] [/url]
klimekop6;523|473;10:14:19:583 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]spy[/unit]10[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=2078653738] [BURZAK] [/url]
klimekop6;523|473;10:34:37:737 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=275976482] [BURZAK] [/url]
klimekop6;523|473;10:46:31:673 13/06/2021;BURZAK;[unit]sword[/unit]25[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=356513975] [BURZAK] [/url]
klimekop6;523|473;10:57:19:064 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Cegielnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1280814100] [BURZAK] [/url]
klimekop6;523|473;10:58:35:002 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Stajnia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1678510125] [BURZAK] [/url]
klimekop6;523|473;11:01:52:263 13/06/2021;BURZAK;[unit]light[/unit]50[unit]catapult[/unit]25 (Tartak);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=117245905] [BURZAK] [/url]
klimekop6;523|473;11:02:16:727 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]spy[/unit]10[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=83390927] [BURZAK] [/url]
klimekop6;508|489;09:51:01:041 13/06/2021;BURZAK;[unit]axe[/unit]100[unit]catapult[/unit]25 (Huta øelaza);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1242423951] [BURZAK] [/url]
klimekop6;508|489;10:01:34:273 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1164147622] [BURZAK] [/url]
klimekop6;508|489;10:03:57:422 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=953642510] [BURZAK] [/url]
klimekop6;508|489;10:07:04:124 13/06/2021;BURZAK;[unit]heavy[/unit]50[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1791235740] [BURZAK] [/url]
klimekop6;508|489;10:07:26:756 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=118878676] [BURZAK] [/url]
klimekop6;508|489;10:26:18:378 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=222443874] [BURZAK] [/url]
klimekop6;508|489;10:38:21:412 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Koszary);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=123738468] [BURZAK] [/url]
klimekop6;508|489;10:42:13:153 13/06/2021;BURZAK;[unit]light[/unit]50[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=578113193] [BURZAK] [/url]
klimekop6;508|489;10:46:05:583 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=527950021] [BURZAK] [/url]
klimekop6;508|489;11:05:18:115 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1321225803] [BURZAK] [/url]
klimekop6;508|489;11:46:27:216 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=518904617] [BURZAK] [/url]
klimekop6;507|489;09:32:36:246 13/06/2021;BURZAK;[unit]axe[/unit]25[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=2126418334] [BURZAK] [/url]
klimekop6;507|489;09:43:01:789 13/06/2021;BURZAK;[unit]heavy[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=839662672] [BURZAK] [/url]
klimekop6;507|489;09:56:10:827 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1531759452] [BURZAK] [/url]
klimekop6;507|489;10:04:27:858 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1232419798] [BURZAK] [/url]
klimekop6;507|489;10:19:28:121 13/06/2021;BURZAK;[unit]axe[/unit]100[unit]catapult[/unit]25 (Huta øelaza);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1638278199] [BURZAK] [/url]
klimekop6;507|489;10:22:23:251 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=2104294405] [BURZAK] [/url]
klimekop6;507|489;10:34:25:330 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=890678250] [BURZAK] [/url]
klimekop6;507|489;10:51:02:258 13/06/2021;BURZAK;[unit]heavy[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=7011635] [BURZAK] [/url]
klimekop6;507|489;11:53:18:955 13/06/2021;BURZAK;[unit]axe[/unit]25[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=900084081] [BURZAK] [/url]
klimekop6;507|489;11:59:45:071 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1608237767] [BURZAK] [/url]
klimekop6;522|478;10:21:47:934 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=79699367] [BURZAK] [/url]
klimekop6;522|478;10:43:23:644 13/06/2021;BURZAK;[unit]light[/unit]50[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=452361417] [BURZAK] [/url]
klimekop6;522|478;11:20:46:328 13/06/2021;BURZAK;[unit]heavy[/unit]50[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1182255827] [BURZAK] [/url]
klimekop6;522|478;11:25:36:306 13/06/2021;BURZAK;[unit]heavy[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1708627161] [BURZAK] [/url]
klimekop6;522|478;11:30:37:822 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Tartak);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1758974022] [BURZAK] [/url]
klimekop6;522|478;11:41:17:042 13/06/2021;BURZAK;[unit]light[/unit]50[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1992726461] [BURZAK] [/url]
klimekop6;528|468;10:08:49:806 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=2090047262] [BURZAK] [/url]
klimekop6;528|468;10:43:43:429 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1201482855] [BURZAK] [/url]
klimekop6;528|468;10:53:02:670 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]spy[/unit]1[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1000073410] [BURZAK] [/url]
klimekop6;510|489;09:33:19:658 13/06/2021;BURZAK;[unit]light[/unit]50[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1657309602] [BURZAK] [/url]
klimekop6;510|489;09:51:11:324 13/06/2021;BURZAK;[unit]axe[/unit]25[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=152175931] [BURZAK] [/url]
klimekop6;510|489;09:58:16:348 13/06/2021;BURZAK;[unit]light[/unit]70[unit]catapult[/unit]15 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1311804495] [BURZAK] [/url]
klimekop6;510|489;10:05:41:402 13/06/2021;BURZAK;[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1484676953] [BURZAK] [/url]
klimekop6;510|489;10:18:17:169 13/06/2021;BURZAK;[unit]axe[/unit]25[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=97501852] [BURZAK] [/url]
klimekop6;510|489;10:24:27:974 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1930930782] [BURZAK] [/url]
klimekop6;510|489;10:31:44:663 13/06/2021;BURZAK;[unit]axe[/unit]25[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=211228409] [BURZAK] [/url]
klimekop6;510|489;10:56:45:904 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Koszary);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=108372752] [BURZAK] [/url]
klimekop6;510|489;11:13:53:431 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Ratusz);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1947570718] [BURZAK] [/url]
klimekop6;510|489;11:42:54:178 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=726311972] [BURZAK] [/url]
klimekop6;524|473;09:45:10:768 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Huta øelaza);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=2119807007] [BURZAK] [/url]
klimekop6;524|473;11:20:53:229 13/06/2021;BURZAK;[unit]axe[/unit]50[unit]catapult[/unit]25 (Zagroda);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=814956845] [BURZAK] [/url]
klimekop6;524|473;11:30:29:200 13/06/2021;BURZAK;[unit]axe[/unit]10[unit]catapult[/unit]25 (Kuünia);[url=https://pl160.plemiona.pl/game.php?&screen=info_command&id=1814308020] [BURZAK] [/url]
